ID, DateOfData, Variable01, Variable02, Variable03, Variable04, Variable05, Variable06, Variable07, Variable08, Variable09, Variable10, Variable11, Result01, Result02, Result03
289729,6/25/2018 17:14,1,2,105,1,9003,AR,,,,,,1,0,0
289730,6/25/2018 17:15,1,2,105,1,517,VA,,,,,,1,0,0
289733,6/25/2018 17:16,1,2,105,1,512,MA,,,,,,1,0,0
289734,6/25/2018 17:22,2,,23,3,647,OH,41,0,-0.0221,77.27,10008,1,0,0
289735,6/25/2018 17:23,2,,23,3,623,MD,63,670,0.0489,122.52,,1,0,0
289736,6/25/2018 17:25,1,3,69,3,757,TX,,0,,,24044,1,1,0
289737,6/25/2018 17:20,2,,23,3,,HI,,,,,,1,0,0
289738,6/25/2018 17:26,2,,11,4,639,NM,65,0,0.132,98.44,14062,4,1,1
289739,6/25/2018 17:21,2,,1,4,657,SC,71,,,,,2,0,0
289740,6/25/2018 17:22,1,,1,4,772,CO,,,,,,1,0,0
289741,6/25/2018 17:23,2,,11,4,683,FL,,,,,,1,0,0
289742,6/25/2018 17:28,1,2,105,1,772,MN,,0,,,11320,1,1,0
289744,6/25/2018 17:29,2,,32,3,742,NC,60,0,0.0034,98.89,,1,0,0
289745,6/25/2018 17:24,1,2,105,1,711,GA,,,,,,1,0,0
289746,6/25/2018 17:25,1,2,105,1,528,GA,,,,,,1,0,0
289747,6/25/2018 17:26,1,3,3,2,496,TN,,,,,,1,0,0
289748,6/25/2018 17:33,2,,23,3,775,GA,26,0,-0.0341,251.69,,1,0,0
289749,6/25/2018 17:33,2,,1,4,692,NE,52,0,0.0089,90.41,17776,2,1,0
289750,6/25/2018 17:34,2,,1,4,664,NV,56,0,0.0968,120.57,15146,1,0,0
289751,6/25/2018 17:31,2,,32,3,588,CA,68,,,,,1,0,0
289752,6/25/2018 17:32,2,,1,4,607,VA,67,,,,,1,0,0
289753,6/25/2018 17:38,2,,1,4,616,NH,30,0,-0.0249,168.68,10470,1,1,0
289754,6/25/2018 17:42,2,,50,3,691,CA,67,0,0.0074,203.98,48913.91,5,0,0
289755,6/25/2018 17:37,1,2,105,1,485,TX,,,,,,1,0,0
289756,6/25/2018 17:37,1,2,105,1,9003,OH,,,,,,1,0,0
289757,6/25/2018 17:42,2,,102,2,739,FL,,0,,,17334,2.5,1,0
289758,6/25/2018 17:43,2,,1,4,769,TX,29,0,0.0021,466.7,22244,1,1,0
289759,6/25/2018 17:43,2,,11,4,656,TX,60,510,0.0701,86.55,,1,0,0
289760,6/25/2018 17:44,2,,1,4,784,TX,,0,,,28656,1,0,0
289761,6/25/2018 17:46,2,,23,3,739,CA,68,9540,0.0247,256.48,,1,0,0
289762,6/25/2018 17:48,2,,1,4,798,NJ,,0,,,40292,2,0,0
289763,6/25/2018 17:49,2,,23,3,756,AR,71,0,0.0054,40.19,20132,1,1,0
289764,6/25/2018 17:44,1,2,105,1,493,TX,,,,,,1,0,0
289765,6/25/2018 17:45,1,1,1,4,739,CA,,0,,,18201.81,4,1,1
289766,6/25/2018 17:46,2,,1,4,640,TX,56,,,,,1,0,0
289767,6/25/2018 17:49,1,2,105,1,546,TX,,,,,,1,0,0
289768,6/25/2018 17:49,1,2,105,1,749,IN,,,,,,1,0,0
289770,6/25/2018 17:54,2,,23,3,671,TX,46,0,-0.0112,150.98,23769,2,1,1
289771,6/25/2018 17:49,1,2,105,1,567,AL,,,,,,1,0,0
289777,6/25/2018 17:51,1,2,105,1,568,CA,,,,,,1,0,0
289780,6/25/2018 17:52,2,,23,3,660,TX,71,,,,,1,0,0
289781,6/25/2018 18:01,2,,1,4,763,LA,55,0,0.038,305.38,39125,1,1,0
289782,6/25/2018 17:56,1,2,105,1,498,MA,,,,,,1,0,0
289784,6/25/2018 18:06,2,,23,3,763,NJ,35,0,-0.0161,243.83,,1,0,0
289785,6/25/2018 18:08,2,,23,3,680,IL,72,7120,0.0885,267.18,,1,0,0
289786,6/25/2018 18:04,2,,1,4,536,MS,69,,,,,1,0,0
289788,6/25/2018 18:09,1,,1,4,724,AZ,,0,,,11097.73,2,1,0
289789,6/25/2018 18:14,2,,23,3,683,NJ,62,0,-0.0411,-4.07,22698,1,0,0
289790,6/25/2018 18:15,2,,23,3,755,IL,31,0,-0.0196,236.58,,1,0,0
289791,6/25/2018 18:11,2,,102,2,512,IN,75,,,,,1,0,0
289792,6/25/2018 18:17,2,,23,3,698,MO,,780,,,12717,2.5,0,0
289793,6/25/2018 18:13,2,,1,4,657,CA,,,,,,1,0,0
289794,6/25/2018 18:13,2,,23,3,588,TN,53,,,,,1,0,0
289795,6/25/2018 18:14,2,,23,3,711,MN,44,,,,,1,0,0
289796,6/25/2018 18:15,2,,1,4,544,OH,72,,,,,1,0,0
289797,6/25/2018 18:21,2,,23,3,773,TX,55,0,-0.0107,98.63,18103,1,0,0
289798,6/25/2018 18:22,2,,102,2,785,AZ,69,0,-0.0099,63.8,49372,1,0,0
289800,6/25/2018 18:23,2,,1,4,695,SC,48,0,0.1122,135.05,16068,2,1,1
289801,6/25/2018 18:25,2,,23,3,728,CA,65,0,0.0159,22.9,14744,1,0,0
289802,6/25/2018 18:21,2,,23,3,665,TX,70,,,,,1,0,0
289803,6/25/2018 18:26,2,,1,4,637,NJ,46,0,0.0856,300.04,,1,0,0
289805,6/25/2018 18:21,1,1,1,4,762,CO,,0,,,,1,0,0
289806,6/25/2018 18:21,2,,23,3,603,AZ,28,,,,,1,0,0
289807,6/25/2018 18:22,1,3,72,4,598,CO,,,,,,1,0,0
289808,6/25/2018 18:25,2,,23,3,714,OR,38,,,,,1,0,0
289809,6/25/2018 18:27,2,,23,3,658,NC,,2850,,,,1,0,0
289810,6/25/2018 18:32,2,,11,4,606,NC,31,0,0.0692,160.69,10317,1,1,0
289811,6/25/2018 18:28,2,,1,4,727,NE,67,,,,,1,0,0
289812,6/25/2018 18:30,1,1,1,4,723,CA,,,,,,1,0,0
289813,6/25/2018 18:35,2,,1,4,787,KY,48,0,-0.0026,303.81,35039,1,1,0
289815,6/25/2018 18:35,2,,1,4,684,TX,71,0,0.0225,94.29,31533,1,1,0
289816,6/25/2018 18:36,2,,1,4,744,MS,,0,,,23249,1,0,0
289817,6/25/2018 18:32,2,,1,4,603,UT,64,0,0.0784,94.59,,1,0,0
289818,6/25/2018 18:37,2,,23,3,786,PA,56,0,-0.0108,114.02,21804,1,0,0
289819,6/25/2018 18:37,2,,1,4,688,OK,32,0,-0.0185,92.7,9886,1,1,0
289820,6/25/2018 18:38,2,,23,3,716,MA,56,290,-0.0395,53.74,,1,0,0
289821,6/25/2018 18:33,2,,1,4,540,IN,73,,,,,1,0,0
289822,6/25/2018 18:38,2,,1,4,651,PA,47,0,0.0021,178.85,19937,1,1,0
289824,6/25/2018 18:39,2,,23,3,580,NM,,3460,,,,1,0,0
289825,6/25/2018 18:34,1,2,105,1,565,MN,,,,,,1,0,0
289826,6/25/2018 18:34,1,2,105,1,617,AL,,,,,,1,0,0
289827,6/25/2018 18:35,1,2,105,1,,VA,,,,,,1,0,0
289828,6/25/2018 18:35,1,2,105,1,,CA,,,,,,1,0,0
289830,6/25/2018 18:37,2,,1,4,572,IL,51,,,,,1,0,0
289831,6/25/2018 18:44,2,,1,4,659,MN,61,0,-0.0108,23.77,16849,1,0,0
289832,6/25/2018 18:44,2,,23,3,607,GA,74,0,-0.0892,-128.89,,1,0,0
289833,6/25/2018 18:45,2,,1,4,819,KY,48,0,0.0215,3.87,16423,2.5,0,0
289834,6/25/2018 18:40,1,2,105,1,670,MI,,,,,,1,0,0
289835,6/25/2018 18:46,2,,23,3,759,FL,,2290860,,,,2,0,0
289836,6/25/2018 18:46,2,,1,4,686,IN,37,0,0.085,305.7,22623,1,1,0
289838,6/25/2018 18:42,2,,1,4,698,FL,35,,,,,1,0,0
289839,6/25/2018 18:43,1,2,105,1,524,MO,,,,,,1,0,0
289840,6/25/2018 18:48,2,,23,3,634,OH,28,350,0.0931,-19.93,,1,0,0
289841,6/25/2018 18:49,2,,23,3,698,FL,,0,,,14137.4,5,1,1
289842,6/25/2018 18:49,2,,11,4,732,CA,71,0,0.0352,141.05,41949,2.5,1,1
289844,6/25/2018 18:45,1,,1,4,737,AZ,,0,,,11858.64,1,1,0
289845,6/25/2018 18:45,1,2,105,1,494,OH,,,,,,1,0,0
289846,6/25/2018 18:51,2,,72,4,771,MN,65,0,-0.0142,94.27,35451,1,1,0
289847,6/25/2018 18:46,1,2,105,1,654,CA,,,,,,1,0,0
289849,6/25/2018 18:52,2,,23,3,652,OK,66,0,0.0022,-8.45,12191,1,0,0
289850,6/25/2018 18:50,2,,23,3,696,NY,64,,,,,1,0,0
289851,6/25/2018 18:51,2,,23,3,568,TX,70,,,,,1,0,0
289852,6/25/2018 18:50,1,2,105,1,498,GA,,,,,,1,0,0
289853,6/25/2018 18:54,1,3,32,3,546,CA,,,,,,1,0,0
289854,6/25/2018 19:01,2,,23,3,592,FL,42,80,-0.0189,65.68,,1,0,0
289855,6/25/2018 18:56,1,,1,4,774,CO,,0,,,16866.27,1,1,0
289856,6/25/2018 19:02,2,,23,3,752,CA,49,0,0.0047,161.83,20019,1,0,0
289858,6/25/2018 18:57,1,2,105,1,661,PA,,,,,,1,0,0
289859,6/25/2018 19:03,2,,23,3,691,CA,50,0,-0.0202,108.71,16580,1,0,0
289860,6/25/2018 19:04,2,,102,2,769,MD,,0,,,27461,1,0,0
289861,6/25/2018 19:04,2,,1,4,656,TX,67,20830,0.0119,543.95,,1,0,0
289862,6/25/2018 19:01,2,,23,3,,MD,,,,,40370,2,0,0
289863,6/25/2018 19:06,2,,23,3,682,IN,29,0,0.1281,113.05,5437,1,0,0
289864,6/25/2018 19:01,2,,32,3,557,PA,33,,,,,1,0,0
289865,6/25/2018 19:07,2,,23,3,672,VA,62,0,-0.0022,61.33,16683,1,0,0
289866,6/25/2018 19:03,1,2,105,1,500,MN,,,,,,1,0,0
289867,6/25/2018 19:03,1,2,105,1,,NJ,,,,,,1,0,0
289869,6/25/2018 19:04,2,,23,3,567,AZ,75,,,,,1,0,0
289870,6/25/2018 19:10,2,,23,3,720,TN,29,0,0.02,204.08,10005,1,0,0
289871,6/25/2018 19:11,2,,1,4,690,TX,33,0,0.0195,198.05,12797,1,1,0
289872,6/25/2018 19:06,2,,23,3,,MI,,,,,,1,0,0
289873,6/25/2018 19:07,1,2,105,1,738,OK,,,,,,1,0,0
289874,6/25/2018 19:13,2,,23,3,657,CO,29,0,-0.0143,155.45,9782,1,0,0
289875,6/25/2018 19:08,2,,23,3,567,AZ,75,,,,,1,0,0
289876,6/25/2018 19:13,1,2,105,1,700,VA,,0,,,20524,1,1,0
289877,6/25/2018 19:14,2,,23,3,759,AZ,60,2030,-0.0147,136.3,,1,0,0
289878,6/25/2018 19:14,2,,11,4,640,PA,40,0,0.1439,129.92,9708,1,1,0
289880,6/25/2018 19:15,1,3,69,3,646,NC,,0,,,,1,0,0
289881,6/25/2018 19:16,2,,23,3,706,CO,60,0,-0.0177,24.51,14105,1,1,0
289882,6/25/2018 19:12,2,,23,3,772,CA,74,,,,,1,0,0
289883,6/25/2018 19:18,2,,23,3,769,AZ,50,0,-0.0057,98.83,13711,5,0,0
289884,6/25/2018 19:15,1,2,105,1,683,CA,,,,,,1,0,0
289885,6/25/2018 19:16,2,,1,4,654,FL,62,,,,,1,0,0
289886,6/25/2018 19:23,2,,1,4,757,CA,33,0,0.0042,165.23,11044,1,1,0
289887,6/25/2018 19:23,2,,23,3,658,LA,37,0,-0.0194,245.83,20230,1,0,0
289888,6/25/2018 19:19,2,,1,4,639,MS,,,,,,1,0,0
289890,6/25/2018 19:19,1,2,105,1,605,TX,,,,,,1,0,0
289891,6/25/2018 19:19,1,2,105,1,626,MD,,,,,,1,0,0
289892,6/25/2018 19:25,2,,23,3,717,MA,35,0,0.0554,95.93,6622,1,0,0
289893,6/25/2018 19:20,1,2,105,1,9002,FL,,,,,,1,0,0
289895,6/25/2018 19:21,2,,23,3,,OH,,,,,,1,0,0
289896,6/25/2018 19:22,2,,23,3,,GA,,,,,,1,0,0
289897,6/25/2018 19:32,2,,23,3,775,CT,28,0,-0.019,287.44,13861,1,0,0
289898,6/25/2018 19:33,2,,23,3,651,ME,70,2970,0.0021,-172.87,,1,0,0
289899,6/25/2018 19:28,2,,1,4,642,TX,25,,,,,1,0,0
289900,6/25/2018 19:29,1,2,105,1,528,CA,,,,,,1,0,0
289901,6/25/2018 19:29,1,2,105,1,556,PA,,,,,,1,0,0
289902,6/25/2018 19:35,2,,23,3,662,CA,48,0,0.0033,219.57,25464,2.5,1,0
289903,6/25/2018 19:30,2,,1,4,584,ME,49,,,,,1,0,0
289904,6/25/2018 19:39,2,,1,4,669,NV,55,1860,0.1476,188.26,,1,0,0
289905,6/25/2018 19:34,2,,50,3,621,GA,68,,,,26561,2,0,0
289906,6/25/2018 19:39,1,3,50,3,750,TX,,0,,,79931.5,1,1,0
289907,6/25/2018 19:35,1,2,105,1,,TX,,,,,,1,0,0
289908,6/25/2018 19:35,2,,23,3,639,MS,57,,,,,1,0,0
289909,6/25/2018 19:36,1,2,105,1,,CA,,,,,,1,0,0
289910,6/25/2018 19:37,1,2,105,1,,TX,,,,,,1,0,0
289911,6/25/2018 19:42,2,,23,3,783,ME,66,0,0.0055,98.31,,1,0,0
289912,6/25/2018 19:43,2,,1,4,792,ME,,0,,,19449,1,0,0
289913,6/25/2018 19:39,2,,23,3,605,CA,59,,,,,1,0,0
289914,6/25/2018 19:44,2,,23,3,613,TX,34,1310,0.0268,234.65,,1,0,0
289916,6/25/2018 19:45,1,2,105,1,784,WA,,0,,,,1,0,0
289917,6/25/2018 19:46,2,,23,3,738,UT,38,0,-0.0211,62.59,6532,1,0,0
289918,6/25/2018 19:41,2,,23,3,641,FL,40,,,,,1,0,0
289919,6/25/2018 19:42,2,,23,3,638,GA,25,,,,,2,0,0
289920,6/25/2018 19:50,1,3,108,3,692,OK,,4610,,,,1,0,0
289921,6/25/2018 19:46,2,,23,3,9003,CA,,,,,,1,0,0
289922,6/25/2018 19:51,2,,23,3,693,VA,51,0,0.002,197.66,,1,0,0
289923,6/25/2018 19:46,1,2,105,1,562,FL,,,,,,1,0,0
289925,6/25/2018 19:51,2,,23,3,647,VA,58,0,0.0406,21.56,12553,1,0,0
289926,6/25/2018 19:49,1,2,105,1,496,NY,,,,,,1,0,0
289927,6/25/2018 19:49,2,,1,4,690,CA,,,,,,1,0,0
289928,6/25/2018 19:55,2,,23,3,666,AR,55,0,0.1566,84.42,8072,2,0,0
289929,6/25/2018 19:55,2,,69,3,697,WA,55,0,0.0073,181.34,29071,1,1,0
289931,6/25/2018 19:55,2,,1,4,655,NC,61,0,-0.0049,28.03,16367,1,0,0
289932,6/25/2018 19:56,1,3,69,3,765,PA,,0,,,,1,0,0
289933,6/25/2018 19:57,2,,1,4,628,CA,49,0,0.0521,74.59,13244,1,1,0
289934,6/25/2018 19:52,1,2,105,1,611,SC,,,,,,1,0,0
289935,6/25/2018 19:52,1,2,105,1,570,OH,,,,,,1,0,0
289937,6/25/2018 19:52,2,,23,3,694,VA,57,,,,,1,0,0
289938,6/25/2018 19:52,1,2,105,1,562,FL,,,,,,1,0,0
289940,6/25/2018 19:57,2,,1,4,632,CA,49,3580,0.221,352.26,,2,0,0
289941,6/25/2018 19:54,2,,1,4,,TN,,,,,,1,0,0
289942,6/25/2018 19:54,2,,23,3,762,WV,60,,,,,1,0,0
289943,6/25/2018 20:01,2,,23,3,657,OH,74,1390,0.0024,54.47,,1,0,0
289944,6/25/2018 20:04,2,,23,3,669,AZ,60,,,,,1,0,0
289945,6/25/2018 20:10,2,,23,3,572,MA,72,,,,,1,0,0
289946,6/25/2018 20:12,2,,23,3,658,GA,46,0,0.0375,55.31,9225,1,0,0
289947,6/25/2018 20:16,2,,23,3,712,NJ,55,0,0.0895,115.82,15352,1,1,0
289948,6/25/2018 20:16,2,,23,3,633,FL,48,,,,,1,0,0
289949,6/25/2018 20:18,2,,23,3,573,CA,31,,,,,1,0,0
289950,6/25/2018 20:18,2,,23,3,662,AZ,65,0,-0.0071,103.72,37717.73,3,1,0
289951,6/25/2018 20:19,2,,23,3,716,OK,67,,,,33905,2,1,1
289952,6/25/2018 20:19,2,,23,3,723,CA,39,1880,0.0143,244.78,,1,0,0
289953,6/25/2018 20:21,2,,23,3,782,CA,59,0,-0.01,122.96,29077,1,0,0
289954,6/25/2018 20:21,2,,23,3,798,TX,53,0,-0.0073,186.61,31312.46,5,1,1
289955,6/25/2018 20:23,2,,23,3,776,TX,72,0,0.0112,58.64,26866,1,1,0
289956,6/25/2018 20:25,2,,23,3,703,FL,29,,,,,1,0,0
289957,6/25/2018 20:25,2,,23,3,745,TX,54,0,0.0104,121.03,18802,1,1,0
289958,6/25/2018 20:27,2,,23,3,659,TN,54,,,,17139,1,0,0
289959,6/25/2018 20:27,2,,23,3,667,TN,62,,,,,1,0,0
289960,6/25/2018 20:28,2,,23,3,630,AZ,59,,,,,1,0,0
289961,6/25/2018 20:41,2,,23,3,745,TX,54,0,0.0104,121.03,20902,1,1,1
289962,6/25/2018 20:44,2,,23,3,698,TX,32,0,0.0396,110.76,6533,1,0,0
289963,6/25/2018 20:49,2,,23,3,773,KS,30,0,0.0076,172.44,10364,1,0,0
289964,6/25/2018 20:49,2,,23,3,631,TX,,,,,,1,0,0
289965,6/25/2018 20:53,2,,23,3,771,TX,66,0,0.0488,44.08,13249,1,0,0
289966,6/25/2018 20:55,2,,23,3,661,TX,72,0,0.0013,65.5,38284,1,1,0
289967,6/25/2018 20:57,2,,23,3,683,WY,60,0,0.0317,165.85,28718,1,1,0
289968,6/25/2018 20:57,2,,23,3,706,OK,28,0,0.0003,288.92,13194,1,0,0
289969,6/25/2018 20:59,2,,23,3,612,CO,62,,,,,1,0,0
289970,6/25/2018 20:59,2,,23,3,706,MD,53,,,,,1,0,0
289971,6/25/2018 20:59,2,,23,3,664,NC,22,0,0.1006,120.02,4155,1,0,0
289972,6/25/2018 21:01,2,,23,3,659,VT,37,,,,,1,0,0
289973,6/25/2018 21:05,2,,23,3,635,DE,52,0,-0.0603,39.97,18545,1,0,0
289974,6/25/2018 21:09,2,,23,3,657,CA,78,0,0.025,52.29,,1,0,0
289975,6/25/2018 21:11,2,,23,3,687,IA,31,0,-0.0067,147.09,7904,1,0,0
289976,6/25/2018 21:11,2,,23,3,770,OK,49,0,0.0181,75.16,12015,1,0,0
289977,6/25/2018 21:12,2,,23,3,766,CA,48,0,0.0645,235.33,20928,5,1,0
289978,6/25/2018 21:13,2,,23,3,633,CA,71,0,0.0385,79,,1,0,0
289979,6/25/2018 21:18,2,,23,3,643,DC,72,3510,-0.0638,12.17,,1,0,0
289980,6/25/2018 21:22,2,,23,3,743,PA,56,0,0.0209,30.03,8252,2.5,0,0
289981,6/25/2018 21:25,2,,23,3,566,IA,40,,,,,1,0,0
289982,6/25/2018 21:27,2,,23,3,779,KS,57,0,0.0023,119.59,22153,1,0,0
289983,6/25/2018 21:29,2,,23,3,762,KY,52,0,0.0672,146.54,17178.5,5,1,0
289984,6/25/2018 21:32,2,,23,3,,LA,,,,,,1,0,0
289985,6/25/2018 21:35,2,,23,3,615,FL,31,,,,8696,2,1,0
289986,6/25/2018 21:38,2,,23,3,638,CA,36,,,,17832.18,5,1,0
289987,6/25/2018 21:40,2,,23,3,,TX,,,,,14485,2,0,0
289988,6/25/2018 21:41,2,,23,3,710,TX,42,0,0.0595,93.2,10195,1,0,0
289989,6/25/2018 21:44,2,,23,3,661,NV,35,0,-0.0195,146.88,9950,1,0,0
289990,6/25/2018 21:54,2,,23,3,679,CA,45,0,0.0002,119.97,12529,2,0,0
289991,6/25/2018 21:55,2,,23,3,661,NM,53,2920,-0.0218,178.24,,1,0,0
289992,6/25/2018 21:58,2,,23,3,625,SC,56,,,,,1,0,0
289993,6/25/2018 22:00,2,,23,3,787,AZ,25,0,-0.018,122.37,5545,1,0,0
289994,6/25/2018 22:07,2,,23,3,629,FL,54,,,,,1,0,0
289995,6/25/2018 22:12,2,,23,3,751,CA,56,0,-0.0226,134.6,28058,1,0,0
289996,6/25/2018 22:21,2,,23,3,765,CA,,6690,,,,1,0,0
289997,6/25/2018 22:21,2,,23,3,658,MI,47,0,0.0472,20.75,4544,1,0,0
289998,6/25/2018 22:40,2,,23,3,660,CA,73,,,,,1,0,0
289999,6/25/2018 22:40,2,,23,3,635,IA,63,60,0.0973,196.14,,1,0,0
290000,6/25/2018 22:49,2,,23,3,,WI,,,,,,1,0,0
290001,6/25/2018 22:55,2,,23,3,645,FL,50,0,0.0086,158.89,,1,0,0
290002,6/25/2018 22:56,2,,23,3,603,CA,73,,,,,1,0,0
290003,6/25/2018 22:58,2,,23,3,,TX,,,,,2987,1,0,0
290004,6/25/2018 23:18,2,,23,3,,CA,,,,,,1,0,0
290005,6/25/2018 23:19,2,,23,3,726,NV,70,0,0.0034,97.25,43718,1,1,1
290006,6/25/2018 23:23,2,,23,3,667,TX,57,0,0.0587,-18.16,20337.62,2,0,0
290007,6/25/2018 23:23,2,,23,3,618,AZ,65,8550,-0.0008,204.62,,1,0,0
290008,6/25/2018 23:28,2,,23,3,670,OR,41,0,-0.0122,64.7,7945,1,0,0
290009,6/25/2018 23:28,2,,23,3,688,FL,70,0,0.0156,43.35,,1,0,0
290010,6/25/2018 23:46,2,,23,3,591,WV,,,,,,1,0,0
290011,6/25/2018 23:47,2,,23,3,611,OR,60,,,,,1,0,0
290012,6/25/2018 23:51,2,,23,3,668,WA,61,7860,0.0149,378.71,,1,0,0
290013,6/26/2018 0:05,2,,23,3,590,CA,71,0,0.007,3.6,19201,2,0,0
290014,6/26/2018 0:15,2,,23,3,,WA,,,,,,1,0,0
290015,6/26/2018 0:16,2,,23,3,,FL,,,,,9205,2,1,0
290016,6/26/2018 0:17,2,,23,3,679,KS,57,3490,0.1305,205.54,,1,0,0
290017,6/26/2018 0:33,2,,23,3,600,IA,62,0,0.0121,55.72,,1,0,0
290018,6/26/2018 0:52,2,,23,3,733,OH,52,0,-0.0079,85.82,13543,1,0,0
290019,6/26/2018 1:37,2,,23,3,733,AR,,,,,,1,0,0
290020,6/26/2018 1:40,2,,23,3,751,CA,59,0,-0.0173,177.84,41547,1,0,0
290021,6/26/2018 1:45,2,,23,3,672,NV,47,0,-0.0345,92.49,,1,0,0
290022,6/26/2018 1:47,2,,23,3,776,WA,49,0,-0.0107,68.52,13043,1,0,0
290023,6/26/2018 1:50,2,,23,3,607,OR,36,,,,,1,0,0
290024,6/26/2018 2:05,2,,23,3,752,IN,16,0,-0.0086,279.59,6094,1,0,0
290025,6/26/2018 2:12,2,,23,3,753,GA,73,0,0.0192,55.03,23527,1,1,0
290026,6/26/2018 2:45,2,,23,3,9003,CA,72,4090,0.0834,180.72,,1,0,0
290027,6/26/2018 3:04,2,,23,3,648,IL,39,0,-0.0123,104.53,9800,1,0,0
290028,6/26/2018 3:13,2,,23,3,601,WI,69,,,,,1,0,0
290029,6/26/2018 3:16,2,,23,3,,NC,,,,,,1,0,0
290030,6/26/2018 3:28,2,,23,3,,TX,,,,,,1,0,0
290031,6/26/2018 3:35,2,,23,3,682,PA,45,,,,,1,0,0
290032,6/26/2018 3:47,2,,23,3,746,PA,50,0,0.0001,208.37,,1,0,0
290033,6/26/2018 4:01,2,,23,3,544,CT,20,,,,,1,0,0
290034,6/26/2018 4:09,2,,23,3,750,MO,64,0,-0.0047,75.81,24240,1,1,0
290035,6/26/2018 4:13,2,,23,3,704,PA,38,520,0.0127,106.46,,1,0,0
290036,6/26/2018 4:13,2,,23,3,665,IN,67,,,,,1,0,0
290037,6/26/2018 4:22,2,,23,3,663,MI,36,,,,,1,0,0
290038,6/26/2018 4:23,2,,23,3,721,CT,29,0,-0.0186,92.69,5400,1,0,0
290039,6/26/2018 4:38,2,,23,3,655,NC,46,,,,,1,0,0
290040,6/26/2018 4:44,2,,23,3,666,WV,,0,,,25432,1,0,0
290041,6/26/2018 5:04,2,,23,3,782,MI,18,0,-0.0143,146.54,4368,2,0,0
290042,6/26/2018 5:05,2,,23,3,724,AR,56,0,0.0849,104.4,14847.86,5,1,0
290043,6/26/2018 5:10,2,,23,3,665,CA,68,0,0.0262,104,30590,2,1,1
290044,6/26/2018 5:15,2,,23,3,655,CT,29,,,,,1,0,0
290045,6/26/2018 5:17,2,,23,3,674,IL,61,0,-0.0069,50.88,,1,0,0
290046,6/26/2018 5:19,2,,23,3,776,OH,64,,,,,1,0,0
290047,6/26/2018 5:21,2,,23,3,679,WI,36,,,,,1,0,0
290048,6/26/2018 5:40,2,,23,3,831,OH,64,6600,-0.0223,188.48,,1,0,0
290049,6/26/2018 5:41,2,,23,3,647,IN,56,0,-0.0072,79.26,23560,1,0,0
290050,6/26/2018 5:44,2,,23,3,712,NY,26,,,,4435,2.5,0,0
290051,6/26/2018 5:51,2,,23,3,654,TN,,,,,,1,0,0
290052,6/26/2018 5:52,2,,23,3,670,MA,64,2530,-0.0231,101.01,,1,0,0
290053,6/26/2018 5:55,2,,23,3,745,MD,53,0,0.0138,58.21,,1,0,0
290054,6/26/2018 5:59,2,,23,3,705,TX,17,0,0.0704,255.38,6832,1,1,0
290055,6/25/2018 22:50,2,,50,3,737,CA,38,0,-0.0048,188.74,,1,0,0
290056,6/25/2018 23:21,2,,50,3,502,CO,49,,,,,1,0,0
290057,6/25/2018 20:02,1,,1,4,737,AZ,,,,,22397,1,1,1
290058,6/25/2018 20:03,2,,1,4,813,MN,68,0,-0.0058,82.14,33813,1,1,0
290059,6/25/2018 20:08,2,,1,4,646,MT,,0,,,,2,0,0
290060,6/25/2018 20:09,2,,1,4,655,LA,58,,,,,1,0,0
290061,6/25/2018 20:10,1,1,1,4,640,FL,,0,,,12356.94,2,1,1
290062,6/25/2018 20:14,1,,1,4,733,CO,,0,,,,1,0,0
290063,6/25/2018 20:22,2,,1,4,626,WA,42,0,0.0174,60.78,10017,1,1,0
290064,6/25/2018 20:27,2,,1,4,667,PA,,5700,,,,1,0,0
290065,6/25/2018 20:45,2,,1,4,716,CA,52,0,-0.03,5,9962,1,0,0
290066,6/25/2018 20:46,1,,1,4,771,CO,,,,,,1,0,0
290067,6/25/2018 20:46,1,1,1,4,750,FL,,0,,,15499,2,0,0
290068,6/25/2018 20:47,1,1,1,4,784,CA,,0,,,,1,0,0
290069,6/25/2018 20:47,2,,1,4,666,AL,68,,,,,1,0,0
290070,6/25/2018 20:50,2,,1,4,701,IN,61,0,-0.0285,17.76,,2,0,0
290071,6/25/2018 21:01,2,,1,4,783,IN,47,0,-0.003,633.69,67231,1,1,0
290072,6/25/2018 21:01,2,,1,4,775,MN,72,0,0.0171,113.98,43809,1,1,0
290073,6/25/2018 21:04,2,,1,4,641,IL,46,,,,,1,0,0
290074,6/25/2018 21:05,2,,1,4,634,NJ,,0,,,,1,0,0
290075,6/25/2018 21:06,2,,1,4,681,GA,68,0,0.0375,45.9,11921,2.5,0,0
290076,6/25/2018 21:06,2,,1,4,717,PA,60,0,0.0379,73.66,18159,1,1,0
290077,6/25/2018 21:06,2,,1,4,665,OR,67,,,,,1,0,0
290078,6/25/2018 21:09,2,,1,4,748,CA,17,0,-0.0224,351.55,21540,3,1,1
290079,6/25/2018 21:11,1,,1,4,,CO,,,,,35749,2,1,0
290080,6/25/2018 21:14,2,,1,4,552,GA,54,,,,,1,0,0
290081,6/25/2018 21:17,2,,1,4,559,FL,36,,,,,1,0,0
290082,6/25/2018 21:23,1,,1,4,649,CO,,0,,,,1,0,0
290083,6/25/2018 21:29,2,,1,4,780,ME,48,0,0.0166,80.49,18518,1,1,0
290084,6/25/2018 21:30,1,,1,4,809,AZ,,0,,,,1,0,0
